Date,ED1,ED2,ED3,ED4,ED5,ED6,ED7,ED8,ED9,ED10,ED11,ED12,ED13,ED14,ED15,ED16,ED17,ED18,ED19,ED20
1/18/2011,0.380093267,0.469015361,0.593347557,0.769327116,0.995892806,1.262601772,1.529671031,1.794759865,2.052171458,2.313620629,2.572071309,2.830486015,3.061294083,3.29894524,3.531196324,3.755240402,3.945979482,4.132859604,4.299157506,4.457503628
1/19/2011,0.379909606,0.462052708,0.577329676,0.743739284,0.961873256,1.225296131,1.492730391,1.757608396,2.01507342,2.276521235,2.534835314,2.793846095,3.029286722,3.266457395,3.498786943,3.722620063,3.91263838,4.094511519,4.261089073,4.418956186
1/20/2011,0.385710954,0.485624184,0.627254736,0.823543546,1.064727653,1.340043984,1.612048211,1.880623476,2.138838738,2.404713699,2.663147139,2.928202401,3.173740482,3.420647214,3.663064274,3.895836631,4.090400681,4.276681248,4.442905524,4.607036393
1/21/2011,0.379513518,0.475248464,0.612458315,0.805540221,1.047808928,1.323062181,1.595035712,1.863745106,2.120796912,2.382227564,2.640787195,2.89902025,3.135361784,3.376859136,3.609553493,3.837495108,4.026780554,4.207979493,4.369085538,4.528402631
1/24/2011,0.37738834,0.466409669,0.602493732,0.799049594,1.048314944,1.328925444,1.604315496,1.873360748,2.135348222,2.394536682,2.649188915,2.907222138,3.143174551,3.385510739,3.622934313,3.849163907,4.038005645,4.218638336,4.379288983,4.538967246
1/25/2011,0.379280344,0.454856715,0.574256407,0.754952143,0.987028836,1.259975966,1.532293014,1.800181927,2.057477747,2.318544671,2.577819596,2.833873158,3.06488473,3.30113654,3.529154283,3.750371446,3.934711675,4.115624052,4.275959027,4.435980719
1/26/2011,0.381681121,0.463629021,0.58571142,0.769676571,1.013507486,1.296110608,1.578457797,1.855939144,2.123482165,2.393213567,2.656792097,2.918600333,3.160240537,3.405165398,3.637763789,3.863614339,4.052749335,4.238443146,4.403565935,4.568687256
1/27/2011,0.370829998,0.437911713,0.548608834,0.723287247,0.959443019,1.237596771,1.515555988,1.796537969,2.073593545,2.347409961,2.616132978,2.88292427,3.128100378,3.373764679,3.610649115,3.836692627,4.03012665,4.21603293,4.385886051,4.541939144
1/28/2011,0.379759987,0.448277701,0.550239749,0.710078127,0.931640923,1.198015313,1.472603991,1.746607485,2.014296742,2.285411202,2.5530007,2.815175679,3.060997633,3.306376162,3.543310515,3.768964555,3.962240063,4.148012625,4.317687364,4.473612619
1/31/2011,0.38762111,0.46400956,0.56980488,0.73206762,0.965658627,1.245577163,1.520662275,1.788533907,2.051877734,2.317073882,2.582781462,2.850214049,3.100729222,3.350686299,3.592868753,3.821140997,4.013505993,4.198852059,4.368538926,4.531082472
2/1/2011,0.385664901,0.47131151,0.592168989,0.772352705,1.024773948,1.320955657,1.615424712,1.894292846,2.159943594,2.425450321,2.68849494,2.944246862,3.186995406,3.430643418,3.663682796,3.886936921,4.075183811,4.260947661,4.430273762,4.593140116
2/2/2011,0.386173738,0.484235454,0.620313448,0.81565976,1.085695861,1.402152479,1.716792762,2.012453754,2.283661659,2.547748462,2.813281735,3.07148656,3.30681476,3.539860311,3.764372514,3.983108126,4.164698585,4.341031081,4.506225978,4.662629459
2/3/2011,0.384773004,0.478737342,0.622285473,0.836681137,1.127416319,1.464062027,1.79687308,2.104938721,2.38417009,2.650972597,2.91620809,3.174174032,3.409401007,3.642589603,3.865840869,4.078649503,4.255328463,4.426411612,4.587266502,4.745859359
2/4/2011,0.379772671,0.491708056,0.659243683,0.891008459,1.199046094,1.556568103,1.907244652,2.227691932,2.514691752,2.784598639,3.047441876,3.301301418,3.537203297,3.770017879,3.99338828,4.205740382,4.38222847,4.553387548,4.713415847,4.864696339
2/7/2011,0.379205179,0.49072248,0.662440381,0.905085489,1.221524909,1.578310318,1.928344887,2.249135163,2.541899989,2.812077902,3.069119582,3.317308915,3.548412505,3.775253166,3.995685528,4.206696895,4.384537008,4.55937454,4.71881,4.879534691
2/8/2011,0.388240859,0.519497919,0.719529483,0.991025482,1.330673335,1.703399238,2.057730575,2.377354187,2.66999052,2.940350276,3.195062894,3.439375419,3.671046839,3.898060808,4.116350521,4.32389029,4.498814642,4.663920605,4.818834749,4.964314108
2/9/2011,0.381495598,0.492242415,0.67386667,0.93212714,1.257744013,1.614378403,1.95982226,2.283072392,2.579665982,2.858702828,3.129672038,3.386615789,3.626328597,3.855684703,4.074157017,4.279194235,4.450472444,4.61449763,4.764109048,4.914716081
2/10/2011,0.387904534,0.512065435,0.708652889,0.985156906,1.331421889,1.70887016,2.067964926,2.38956867,2.680829181,2.952854495,3.212974442,3.461591636,3.698250576,3.930056018,4.152154557,4.356050079,4.527400854,4.691207069,4.840753713,4.991429632
2/11/2011,0.388315546,0.516260662,0.719334632,0.999270761,1.343842207,1.713018073,2.063737581,2.381160826,2.664390081,2.927888137,3.184164091,3.425318373,3.651610687,3.873570151,4.085337634,4.280692808,4.447538273,4.606076732,4.750660586,4.896370326
2/14/2011,0.393951949,0.515123489,0.716454576,1.002208884,1.35422726,1.725812812,2.072719921,2.383317808,2.661383973,2.917093412,3.162454322,3.395141898,3.617152822,3.833279527,4.040700212,4.227470988,4.38509444,4.540909685,4.684710491,4.820927716
2/15/2011,0.396811481,0.510810578,0.705452994,0.990913761,1.341141981,1.706832357,2.04942437,2.35094738,2.623472429,2.880038739,3.125208915,3.357229168,3.581541672,3.80293533,4.015175498,4.206423704,4.368951685,4.529603405,4.678232612,4.819345378
2/16/2011,0.390108188,0.499203663,0.691101323,0.990039073,1.359192566,1.739573792,2.091825498,2.394716919,2.663832439,2.917201471,3.163343391,3.393021557,3.609645195,3.820707858,4.022584633,4.206015543,4.36203573,4.51196522,4.650920356,4.781332478
2/17/2011,0.377622766,0.462546162,0.626068693,0.897278179,1.254253276,1.63132137,1.97737968,2.276910782,2.549614315,2.804994835,3.0530732,3.288004188,3.509544453,3.725028158,3.933678617,4.129166655,4.300819451,4.463135728,4.612264482,4.763475127
2/18/2011,0.380450296,0.458164292,0.609514641,0.868786543,1.22234499,1.603574241,1.950943986,2.252415111,2.529864077,2.793089367,3.048525642,3.289991394,3.522053914,3.7473921,3.96419172,4.161414986,4.332679706,4.494658545,4.645039131,4.80540889
2/22/2011,0.377413493,0.45974395,0.602335652,0.841513296,1.176106731,1.540504978,1.871269439,2.156063938,2.418325943,2.66545807,2.908806509,3.139870464,3.361861001,3.578152487,3.795682125,3.996959129,4.172577157,4.339107798,4.492778625,4.649766384
2/23/2011,0.375709794,0.44479174,0.582704444,0.830848249,1.176776558,1.55013715,1.89398981,2.190567704,2.46176871,2.719829018,2.967217719,3.197120347,3.419402183,3.635477374,3.853136552,4.053973602,4.229452028,4.396086786,4.548071192,4.695673576
2/24/2011,0.366316248,0.436640471,0.56886444,0.806756984,1.149945276,1.527265277,1.875509675,2.177530297,2.447483181,2.699067933,2.944497456,3.175066955,3.394428398,3.604974515,3.817926904,4.013308226,4.18386843,4.34508149,4.493695832,4.646003054
2/25/2011,0.363653703,0.42787012,0.564491215,0.802978744,1.136989129,1.510001919,1.863320003,2.162088701,2.433577616,2.684247281,2.926605576,3.157672203,3.376809066,3.587272477,3.800318657,3.995246794,4.165747365,4.326775083,4.475335973,4.627781168
2/28/2011,0.355309106,0.421593708,0.554626303,0.781827505,1.10710308,1.470296779,1.815185116,2.111134297,2.382127085,2.634921464,2.883479843,3.114862764,3.336686059,3.552207461,3.770397473,3.968803196,4.144565648,4.307327781,4.454746504,4.610862915
3/1/2011,0.346484618,0.409918975,0.530490083,0.75037854,1.07584388,1.43995633,1.779770399,2.077052759,2.352979558,2.614340236,2.869282737,3.108562296,3.337652533,3.557592982,3.780301582,3.986669204,4.169818967,4.336648771,4.489309946,4.649470222
3/2/2011,0.360193416,0.433448638,0.565128954,0.78995425,1.107256567,1.468302901,1.808594692,2.104674961,2.384207968,2.65000962,2.913667304,3.159683868,3.393241577,3.617955763,3.846343066,4.053688779,4.239253617,4.411401645,4.568633991,4.735112461
3/3/2011,0.368874432,0.461667532,0.634708741,0.907241024,1.259659595,1.638892167,1.98956098,2.291864778,2.572649472,2.835691234,3.086898155,3.319925115,3.547454811,3.767322668,3.990823724,4.192650482,4.373716939,4.537826847,4.684156459,4.84450615
3/4/2011,0.351827146,0.425538076,0.558687758,0.789565401,1.113926044,1.479413384,1.827927333,2.12981793,2.413494198,2.685013174,2.946832049,3.185879932,3.418576971,3.64005052,3.863223282,4.064685743,4.245758017,4.409252826,4.557695077,4.729048679
3/7/2011,0.353477483,0.432411824,0.574848543,0.801076784,1.125263241,1.491733658,1.838758507,2.139252937,2.423103988,2.691013591,2.943026986,3.174841407,3.402594053,3.621931807,3.84571827,4.045854551,4.226238389,4.392186861,4.544332642,4.707114105
3/8/2011,0.358647824,0.442706841,0.590870845,0.823090093,1.153212249,1.52442511,1.87692034,2.174071699,2.452543523,2.71478656,2.965856856,3.194255077,3.416156703,3.634088442,3.858262752,4.057837614,4.238282982,4.403662802,4.5581837,4.732369447
3/9/2011,0.359723243,0.436200287,0.570761384,0.789580189,1.101319377,1.456421432,1.797001871,2.09178613,2.370703439,2.632569629,2.883575703,3.111679583,3.333642153,3.551475006,3.775834331,3.974456308,4.158187129,4.328981503,4.485795419,4.655118863
3/10/2011,0.360757599,0.429280299,0.550843117,0.751059992,1.04801514,1.38821945,1.717518357,2.002357234,2.270758347,2.52650315,2.772408197,2.998325096,3.225027783,3.443785007,3.671409635,3.874978645,4.063544886,4.239060437,4.400787051,4.575452571
3/11/2011,0.356055406,0.43024559,0.545184445,0.727756178,1.004470342,1.337275783,1.665571013,1.954072761,2.227597323,2.488049202,2.738787589,2.969491631,3.201037571,3.425324312,3.653610317,3.860809128,4.050170503,4.231901995,4.403036288,4.566202715
3/14/2011,0.427453227,0.524239899,0.690406061,0.955303163,1.278871818,1.595756161,1.876762548,2.149141869,2.413147645,2.668795428,2.900144973,3.127274754,3.350025616,3.578379367,3.787600183,3.982764577,4.164224679,4.339813076,4.493202965,4.583593722
3/15/2011,0.36899047,0.426432916,0.528096014,0.704174002,0.975290115,1.2947294,1.607003869,1.877972394,2.14909248,2.409492398,2.659413634,2.889984797,3.11731177,3.340046663,3.568253594,3.778090812,3.96899329,4.148843688,4.325172041,4.475490746
3/16/2011,0.389497854,0.438948916,0.518011449,0.660905791,0.902044048,1.200803225,1.49718409,1.757500117,2.01861946,2.272937488,2.51866429,2.73902593,2.96442819,3.187616629,3.415822663,3.624923704,3.81940983,4.004868971,4.182392275,4.331406824
3/17/2011,0.38,0.433731256,0.527309209,0.691031508,0.94834679,1.262680283,1.564943683,1.825910333,2.078589725,2.321783872,2.565904916,2.78684341,3.008167577,3.226144897,3.449500362,3.65328709,3.842910927,4.022773823,4.199162409,4.345539686
3/18/2011,0.370516679,0.424601935,0.518482808,0.687785432,0.951195244,1.270288118,1.581965305,1.847873248,2.109586123,2.363169483,2.612810875,2.838166393,3.065007927,3.283738805,3.50689695,3.710432645,3.89997328,4.079737567,4.25604689,4.40180639
3/21/2011,0.377527938,0.441495211,0.547086444,0.733854909,1.019845705,1.354924185,1.679970334,1.960183724,2.228020991,2.481921097,2.72626534,2.950709406,3.173293204,3.390681299,3.614712676,3.812530216,4.00128022,4.17703542,4.347515343,4.489899218
3/23/2011,0.385260713,0.467919163,0.58503773,0.774429408,1.052643913,1.377974083,1.696907998,1.975902572,2.248319159,2.506845559,2.75612888,2.980697186,3.203197999,3.420492706,3.644834374,3.837707936,4.021295193,4.191823842,4.357199212,4.493485779
3/24/2011,0.385709698,0.468896811,0.596375034,0.801615369,1.090734467,1.42593348,1.759315788,2.048320289,2.326151335,2.584461559,2.838346706,3.063263875,3.285594626,3.503043398,3.726853956,3.924069071,4.108469893,4.278658505,4.443789002,4.582850607
3/25/2011,0.388788473,0.495,0.642968441,0.868935981,1.17875291,1.524548471,1.857955618,2.141822653,2.414313573,2.672400899,2.921695729,3.140933262,3.363168341,3.576446058,3.791108776,3.97325321,4.146945219,4.307305827,4.462400235,4.59110604
3/28/2011,0.397386083,0.509275693,0.669379419,0.913226195,1.24,1.596057262,1.933153752,2.21597722,2.48357081,2.731328137,2.974792355,3.188512646,3.406017839,3.61378861,3.82801429,4.004693365,4.173232193,4.328213191,4.478111375,4.600286089
3/29/2011,0.398901224,0.51069818,0.677035324,0.941954046,1.289088503,1.66,2.006524152,2.28906573,2.551604164,2.7943093,3.032460483,3.245959754,3.458844927,3.661610787,3.870492137,4.046652775,4.210858664,4.360227429,4.509686868,4.627970618
3/30/2011,0.387376804,0.501792539,0.658914964,0.915153392,1.252893689,1.608925875,1.945,2.227020357,2.489413566,2.731977051,2.969980609,3.183291158,3.396177821,3.598830174,3.807970922,3.978659213,4.146805809,4.301584519,4.45127065,4.57238595
3/31/2011,0.373646766,0.46726005,0.615744538,0.86861187,1.217504798,1.598400431,1.953580098,2.245,2.51215093,2.759590395,2.997518983,3.210613453,3.423523346,3.625992181,3.839641984,4.015230752,4.183710791,4.338232764,4.487862847,4.608391549
4/1/2011,0.361208279,0.464204626,0.623681014,0.893227098,1.267758951,1.668085191,2.032262663,2.32298112,2.58,2.817394563,3.045291926,3.243475125,3.441471957,3.629163668,3.827755035,3.992559902,4.156157164,4.30079893,4.444797252,4.560366367
4/4/2011,0.33426787,0.428031254,0.590564415,0.858622059,1.225184792,1.615857962,1.978097016,2.267004197,2.528370067,2.770259808,2.997340089,3.195,3.392848562,3.585513392,3.788825392,3.952938322,4.116212952,4.265296342,4.409429531,4.527058694
4/5/2011,0.339400802,0.453008378,0.645442159,0.928081283,1.299589738,1.690277666,2.057269849,2.355478062,2.621180703,2.862992453,3.094725716,3.292198588,3.495,3.68778958,3.886026336,4.044782465,4.207947203,4.356922583,4.500943787,4.61809167
4/6/2011,0.33362834,0.450753561,0.654303538,0.94796925,1.329695969,1.724744372,2.090872645,2.388690173,2.659478706,2.910951788,3.147350989,3.354525306,3.557175511,3.75,3.94801904,4.106516948,4.269716416,4.418536273,4.56246181,4.679102535
4/7/2011,0.316930845,0.420218722,0.610525391,0.895496694,1.268665707,1.664115837,2.029747463,2.332236178,2.607679937,2.863975324,3.104980498,3.317035128,3.529598163,3.732297242,3.935,4.098224464,4.261513189,4.410059582,4.558761038,4.675467095
4/8/2011,0.305249647,0.413607704,0.620581875,0.920601235,1.297826406,1.687727417,2.048217101,2.350511254,2.625403757,2.876354316,3.112341754,3.324420509,3.536858029,3.739670516,3.947060982,4.11,4.273254904,4.42171409,4.5702809,4.690985279
4/12/2011,0.306337559,0.400713437,0.580510079,0.850033751,1.202205335,1.584445637,1.942805962,2.243232475,2.516864863,2.767657139,3.007372931,3.218880278,3.430733962,3.628758102,3.835590211,4.007464116,4.175345697,4.328409241,4.481619289,4.605
4/13/2011,0.300931803,0.390685499,0.560158905,0.816154233,1.160295738,1.537883945,1.890710669,2.185434997,2.454986711,2.710788103,2.949766254,3.161178613,3.373273787,3.576294557,3.782589658,3.954486318,4.127394456,4.285194988,4.438207384,4.561066927
4/14/2011,0.312514647,0.413583771,0.588432453,0.850605836,1.200258407,1.583227369,1.939035223,2.227639841,2.492094003,2.743337218,2.982193689,3.193826787,3.411173093,3.618813749,3.824601137,3.996461803,4.169045535,4.321789143,4.474861249,4.59704878
4/15/2011,0.304669762,0.390524167,0.538337888,0.767885887,1.095252253,1.459150011,1.800823587,2.086053772,2.355747518,2.612062906,2.861637557,3.087359288,3.308928615,3.521702268,3.732089011,3.908770834,4.086162317,4.243789249,4.401625491,4.522900715
4/18/2011,0.317049464,0.395458432,0.522442459,0.724802295,1.026390026,1.373586726,1.703994687,1.978558903,2.244787841,2.506662469,2.760189221,2.990768268,3.216230804,3.429265994,3.644187779,3.824832732,4.001917084,4.164594748,4.326897945,4.451097147
4/19/2011,0.321162299,0.395174722,0.517992819,0.715907029,1.015850768,1.36771603,1.698495536,1.984208912,2.258288268,2.519556922,2.772363647,2.997233746,3.218502876,3.431233874,3.641008007,3.821883562,3.998850779,4.161120801,4.318166881,4.442701096
4/20/2011,0.319887012,0.396202405,0.520373444,0.726134254,1.03702916,1.399752224,1.745790894,2.044127655,2.322041385,2.588676796,2.845278735,3.06965533,3.290851806,3.50380949,3.712546499,3.888685297,4.06533946,4.222627136,4.379805285,4.497514733
4/21/2011,0.318615696,0.391526424,0.518681953,0.728704136,1.033887007,1.394424546,1.745518864,2.049166667,2.337464426,2.613201201,2.873145,3.097072555,3.318254893,3.531183589,3.739786002,3.915088156,4.086944833,4.24409911,4.395872813,4.514325986
4/25/2011,0.326131644,0.400081412,0.522079785,0.719159746,1.008511834,1.358645487,1.703575878,2.000617084,2.28454843,2.560261406,2.819563726,3.047508695,3.267557144,3.481092581,3.687398513,3.856867806,4.023175343,4.17571199,4.327314517,4.442773662
4/26/2011,0.323949218,0.394995848,0.510303221,0.70028255,0.983392661,1.317617134,1.648509448,1.937076088,2.216388658,2.486816075,2.741562031,2.971134051,3.195392929,3.408289492,3.61492698,3.790591966,3.966408701,4.122592923,4.274041847,4.395653144
4/27/2011,0.324370659,0.396892177,0.520830218,0.718447034,1.003526063,1.340538664,1.666498719,1.954165467,2.22856166,2.501136409,2.759702949,2.988353021,3.213644979,3.431892769,3.643285839,3.822729151,3.998926122,4.159816828,4.310310699,4.432461909
4/28/2011,0.313966218,0.379507166,0.493771673,0.682996084,0.957279549,1.279722524,1.588370209,1.858298597,2.123656271,2.387103858,2.641806818,2.871957687,3.102198852,3.326379125,3.547848562,3.736720377,3.923544256,4.099727146,4.264239165,4.394501848
4/29/2011,0.313642772,0.39045244,0.509688769,0.69376149,0.962767813,1.274519954,1.574527853,1.839531886,2.101053895,2.365419785,2.618447142,2.842772028,3.069578103,3.292965866,3.509555416,3.69894874,3.885519557,4.061658818,4.225916232,4.355675719
5/2/2011,0.316266106,0.383277703,0.500706695,0.691894743,0.964318252,1.280724085,1.578422665,1.843703234,2.103153858,2.363828404,2.616247701,2.84033216,3.066979788,3.290563724,3.506065173,3.695472415,3.880662435,4.0510932,4.20986494,4.332793562
5/3/2011,0.306012742,0.384918184,0.506042816,0.694185014,0.966021567,1.278649713,1.57664401,1.841505909,2.101297054,2.360519433,2.607026562,2.826327395,3.04780676,3.266935553,3.475530771,3.655762953,3.836225366,4.002470456,4.161812019,4.282927109
5/4/2011,0.301608815,0.370882304,0.486926625,0.676633256,0.951120859,1.268158318,1.562677758,1.824041481,2.083873923,2.34506576,2.594957404,2.8140198,3.033802297,3.248881511,3.457751815,3.637706378,3.818379046,3.983319371,4.137397996,4.261278506
5/5/2011,0.293189916,0.370308548,0.4865677,0.674312733,0.946502686,1.251799708,1.53907817,1.791793543,2.037383185,2.289265361,2.530315476,2.744545925,2.961049302,3.175032783,3.379251285,3.559913477,3.740200928,3.905262208,4.058399515,4.174616433
5/6/2011,0.309352872,0.374284693,0.478539326,0.655781672,0.914159623,1.214749125,1.501333418,1.758240221,2.011306348,2.261440028,2.504490776,2.722570948,2.937965295,3.153742758,3.362903765,3.548803679,3.732281012,3.897895151,4.056752942,4.175625612
5/9/2011,0.303609979,0.364402409,0.466084698,0.638548708,0.891093646,1.186996329,1.471828402,1.732116804,1.986193222,2.241033761,2.479788393,2.69470152,2.90865239,3.119283794,3.322142333,3.50481474,3.687747775,3.854655437,4.017799703,4.130285774
5/10/2011,0.291301105,0.361748547,0.482110783,0.676121767,0.946529664,1.257823936,1.553179548,1.815498104,2.067334601,2.31623577,2.552231116,2.765354072,2.975399113,3.186746341,3.389513695,3.570314464,3.74907353,3.916723117,4.079294569,4.191477214
5/11/2011,0.286699915,0.356594496,0.466469177,0.648258164,0.910104802,1.211745882,1.495924048,1.752199717,2.006950143,2.261664725,2.499734887,2.714114017,2.93023027,3.144215764,3.347907134,3.534239466,3.717982849,3.888967262,4.051293008,4.172262121
5/12/2011,0.281603645,0.355490039,0.468046734,0.652784562,0.921046973,1.227033777,1.518518823,1.782897328,2.041847669,2.301755461,2.544261308,2.763661145,2.984519311,3.203939398,3.410388512,3.596330029,3.779607586,3.952284788,4.119221939,4.234668792
5/13/2011,0.293618255,0.372376368,0.48291921,0.658494185,0.911105576,1.205264454,1.486502881,1.742606025,1.999521005,2.25927842,2.503811291,2.726775186,2.946453166,3.167963445,3.379880921,3.568843001,3.75141607,3.924274094,4.09085261,4.205569777
5/16/2011,0.290127903,0.35940713,0.464098781,0.638650051,0.885433354,1.169657939,1.441615719,1.696551215,1.950148946,2.209924526,2.456646889,2.680858339,2.906390799,3.131018222,3.340731906,3.532225662,3.71769402,3.889966432,4.055934304,4.167374899
5/17/2011,0.289307072,0.363470752,0.471380386,0.6434374,0.885993788,1.163002392,1.423642526,1.671486507,1.920492168,2.175394498,2.416702157,2.636137956,2.856172649,3.078086653,3.288084594,3.478930058,3.666593887,3.842570452,4.007004169,4.120258807
5/18/2011,0.309088648,0.383803427,0.497888017,0.681843262,0.93409891,1.223895486,1.499886697,1.760105724,2.016992813,2.271110446,2.508440345,2.729177405,2.946569904,3.163196699,3.367981251,3.55387844,3.736478581,3.907234459,4.067660938,4.183845795
5/19/2011,0.297922659,0.364395398,0.465685842,0.637212389,0.886675191,1.176921206,1.455059766,1.720945369,1.982002193,2.243621282,2.491436936,2.719508424,2.941249948,3.162952779,3.372693747,3.561500844,3.742942124,3.915792514,4.081778523,4.200073786
5/20/2011,0.304022797,0.367542948,0.463859591,0.63223301,0.873752485,1.157240181,1.428091625,1.682481589,1.939090693,2.201864931,2.448556457,2.679101641,2.906586065,3.13093891,3.339354383,3.53044172,3.71755161,3.893221053,4.057998064,4.17774552
5/23/2011,0.324429724,0.387632148,0.479259766,0.648957862,0.893155363,1.174191609,1.438431547,1.688313813,1.939372646,2.200222409,2.446656294,2.674706583,2.895689537,3.118508163,3.323622317,3.509434456,3.690706442,3.863534467,4.028414321,4.143341813
5/24/2011,0.322783331,0.392562947,0.483450116,0.644792414,0.882322702,1.161720866,1.428819259,1.684595796,1.937492676,2.198074294,2.444219603,2.672241671,2.893084279,3.116019969,3.320666229,3.506548575,3.687608498,3.860480051,4.025047494,4.139171881
5/25/2011,0.3287644,0.395351336,0.481365009,0.638860758,0.872075422,1.146713323,1.408667142,1.659017495,1.909948486,2.171068486,2.416881181,2.644229424,2.868380975,3.093588857,3.299859541,3.491283942,3.67736842,3.852942046,4.016165296,4.132354618
5/26/2011,0.325126118,0.388506114,0.463995924,0.599728226,0.811242517,1.069719092,1.319570363,1.563124959,1.81230471,2.074730507,2.315981562,2.543848802,2.773757659,3.004158239,3.212460006,3.402953156,3.591481837,3.772763972,3.938677279,4.050161184
5/27/2011,0.316992974,0.378998215,0.45503124,0.592074454,0.801002529,1.05405688,1.301377637,1.549285448,1.800218114,2.064707809,2.314587257,2.549776963,2.784015196,3.019534014,3.232326248,3.42769064,3.621577965,3.805023068,3.971290307,4.094681071
5/31/2011,0.313570706,0.380655814,0.460772723,0.590183341,0.785010691,1.031607819,1.273870268,1.516750339,1.766275889,2.031225476,2.283160818,2.520913792,2.753741795,2.992682558,3.208817524,3.409967445,3.604856288,3.790154262,3.961281781,4.082858096
6/1/2011,0.308874082,0.380114335,0.463099399,0.582540745,0.754957558,0.976823266,1.194012078,1.414737414,1.652095357,1.907021139,2.15474314,2.396606156,2.634493086,2.878364116,3.099173062,3.304696676,3.507712426,3.700889385,3.873341321,3.993058472
6/2/2011,0.319613575,0.387279029,0.468129137,0.596028628,0.780024312,1.007830997,1.232833056,1.465185076,1.705192829,1.960289343,2.203984589,2.444030411,2.681794578,2.928890489,3.154451298,3.365545505,3.569855613,3.765300147,3.943535464,4.062951012
6/3/2011,0.321599374,0.380507813,0.451993173,0.56663759,0.738882233,0.965190585,1.18989478,1.426463523,1.668381325,1.922538915,2.170097397,2.412100668,2.649322703,2.896681654,3.121742472,3.332928314,3.537024767,3.732448916,3.910264,4.028788636
6/6/2011,0.323069495,0.383403732,0.44702999,0.55719026,0.727121048,0.948370041,1.176077477,1.414648095,1.659666115,1.920233512,2.16829749,2.410125061,2.647245477,2.894942024,3.118638667,3.330045211,3.533595073,3.72863651,3.907487429,4.034336058
6/7/2011,0.323683295,0.384013299,0.448155093,0.555320038,0.716708722,0.928047745,1.148898871,1.390633867,1.641617257,1.903356644,2.150886949,2.392844729,2.629850234,2.877802523,3.100514179,3.315426643,3.524085822,3.723933333,3.907418444,4.038143171
6/8/2011,0.319279291,0.379851984,0.440679284,0.53543728,0.6779916,0.870219661,1.067525698,1.28384766,1.517129728,1.771935285,2.018105827,2.263502041,2.509330522,2.767515433,2.99963705,3.224468265,3.443287701,3.649782313,3.836908506,3.975880312
6/9/2011,0.323813993,0.393661831,0.465098054,0.565831665,0.714359952,0.906976676,1.112065993,1.339438711,1.579279436,1.834510463,2.084465368,2.331968763,2.573684995,2.826773378,3.053700391,3.273209024,3.490259874,3.697370825,3.881362085,4.009324809
6/10/2011,0.314371997,0.388675426,0.461656748,0.554667631,0.688585452,0.874631657,1.078992085,1.310852381,1.555768325,1.816662973,2.066918234,2.3185006,2.561693695,2.814502113,3.040971418,3.261090432,3.474533725,3.675902049,3.857332644,3.989946006
6/13/2011,0.316835185,0.387244113,0.450033951,0.546701517,0.696732847,0.895172961,1.105384683,1.342881761,1.593644738,1.854997516,2.109585636,2.358101974,2.599574335,2.85245491,3.081845479,3.30387776,3.516184704,3.71769732,3.895108542,4.014052821
6/14/2011,0.320196834,0.402108786,0.478674234,0.591638879,0.751493638,0.973479646,1.205018297,1.458317098,1.720065637,1.987071396,2.246178392,2.500122471,2.742388794,2.995523101,3.220873902,3.437135692,3.648531941,3.846989874,4.018465564,4.171536567
6/15/2011,0.376685541,0.449453163,0.503353383,0.578051418,0.702680951,0.898999725,1.11454497,1.357532292,1.613641951,1.876412635,2.125800684,2.373726248,2.611223547,2.859559758,3.078926736,3.294834699,3.502018492,3.698757296,3.870340314,4.02307292
6/16/2011,0.423987709,0.485528978,0.538611603,0.618796369,0.740935465,0.919594789,1.110420859,1.333146486,1.573381014,1.829597681,2.078445682,2.326472187,2.56387146,2.812266959,3.031226484,3.247261283,3.454229238,3.65085769,3.822082517,3.97478435
6/17/2011,0.388158331,0.4610428,0.513971997,0.603739171,0.736587127,0.925443414,1.126552536,1.355376629,1.596498692,1.848443288,2.091794885,2.338711182,2.580448225,2.833840583,3.057867678,3.27454248,3.484861184,3.687182705,3.858894987,4.013843966
6/20/2011,0.396289449,0.47274338,0.521716699,0.602839047,0.73693318,0.92701893,1.132958861,1.36804533,1.609878657,1.861446013,2.109314984,2.357077716,2.598580184,2.852087635,3.07490288,3.291801195,3.501699192,3.703576902,3.874081625,4.029247312
6/21/2011,0.372742798,0.448085905,0.506880726,0.598506034,0.742995019,0.943994855,1.14605699,1.376044984,1.617238593,1.873873278,2.121941824,2.373860228,2.620879217,2.874940604,3.097216676,3.314223689,3.523989371,3.725645445,3.896013936,4.047985748
6/22/2011,0.368823046,0.443804231,0.497827256,0.585025407,0.725166166,0.926059074,1.133133179,1.363835439,1.604778135,1.866049812,2.119265098,2.372077425,2.614179081,2.867514594,3.089588949,3.306709472,3.515945269,3.721603648,3.896759561,4.053509432
6/23/2011,0.395,0.464461987,0.508910657,0.576846597,0.70289204,0.88003162,1.057307327,1.267570438,1.498324187,1.750068049,1.992768318,2.244347904,2.491443501,2.745433829,2.966632947,3.188091444,3.402705879,3.608932042,3.78346252,3.940402454
6/24/2011,0.436231914,0.51,0.549533091,0.608209448,0.715445556,0.868103672,1.025193028,1.2257101,1.446489757,1.697666641,1.940699526,2.187883278,2.429338881,2.687204332,2.913619226,3.135673658,3.350005349,3.55610575,3.730226248,3.887202166
